"Subject","Session","Block","Trial","prime","target","RT","rel","category"
131,2,2,399,"ENTERTAINMENT","television",443,"rel","C"
131,2,2,405,"BUSY","taxi",707,"un","D"
131,2,2,412,"FIGHT","fist",463,"rel","D"
132,1,2,447,"THING","ribs",655,"un","C"
132,1,2,471,"DRUM","stick",407,"rel","C"
132,1,2,497,"SCARF","turn",683,"un","C"
132,1,2,507,"CAPTION","closed",481,"rel","D"
132,1,2,545,"VACUUM","cleaner",478,"rel","C"
132,1,2,557,"REAP","log",599,"un","D"
132,1,2,564,"POSTAGE","stamp",617,"rel","C"
132,1,2,594,"CLOROX","dinosaur",717,"un","D"
132,1,2,618,"SLICK","dog",454,"un","D"
132,1,2,642,"DAMN","it",574,"rel","C"
132,1,2,643,"UNAWARE","gold",502,"un","D"
132,1,2,678,"SPREE","shopping",592,"rel","D"
132,1,2,732,"LANDSCAPE","simple",545,"un","C"
132,1,2,804,"KIDNEY","bean",721,"rel","C"
132,1,2,811,"LIST","groceries",518,"rel","D"
132,2,2,438,"PAN","strap",551,"un","C"
132,2,2,472,"DEBATE","president",693,"un","D"
132,2,2,501,"GENE","pool",432,"rel","C"
132,2,2,518,"PICKLES","sexy",485,"un","D"
132,2,2,537,"RIGHTEOUS","soap",614,"un","C"
132,2,2,540,"CORAL","reef",512,"rel","C"
132,2,2,560,"CANYON","grand",718,"rel","D"
132,2,2,572,"BOUQUET","flowers",465,"rel","C"
132,2,2,583,"HELMET","motorcycle",561,"rel","D"
132,2,2,591,"JAIL","aluminum",797,"un","D"
132,2,2,601,"RENT","thread",565,"un","C"
132,2,2,618,"MEMORIAL","service",787,"rel","C"
132,2,2,676,"SPAGHETTI","sauce",702,"rel","C"
132,2,2,691,"TRICK","eggs",593,"un","C"
132,2,2,714,"CHARM","bracelet",472,"rel","C"
132,2,2,724,"PIMPLE","furniture",670,"un","C"
132,2,2,725,"SHOCK","electric",482,"rel","D"
132,2,2,754,"GRAPE","thursday",475,"un","C"
132,2,2,781,"ATTENTION","span",782,"rel","C"
132,2,2,796,"STEREOTYPE","virgin",552,"un","D"
133,1,2,9,"LASER","beam",585,"rel","C"
133,1,2,39,"BOOTH","telephone",369,"rel","D"
133,1,2,68,"PIECES","puzzle",635,"rel","D"
133,1,2,108,"GOVERNOR","green",525,"un","D"
133,1,2,127,"ARTS","shot",963,"un","C"
133,1,2,183,"CHILD","dots",1410,"un","C"
133,1,2,207,"MARK","check",534,"rel","D"
133,1,2,212,"SHOULDER","ankle",676,"un","C"
133,1,2,226,"DEAL","cards",486,"rel","C"
133,1,2,235,"RUM","coke",875,"rel","C"
133,1,2,241,"ILLEGAL","drugs",619,"rel","C"
133,1,2,253,"WOMEN","bank",547,"un","D"
133,1,2,280,"APPLE","red",499,"rel","D"
133,1,2,287,"FAME","fortune",672,"rel","C"
133,1,2,325,"TAN","code",654,"un","C"
133,1,2,331,"LIPS","states",675,"un","C"
133,1,2,368,"MONEY","preview",584,"un","C"
133,1,2,388,"MEMBER","club",500,"rel","D"
133,1,2,401,"MEANING","egg",424,"un","D"
133,1,2,415,"WET","care",434,"un","C"
133,2,2,28,"RADISH","call",474,"un","C"
133,2,2,61,"BRITTLE","board",528,"un","C"
133,2,2,69,"MELLOW","soup",540,"un","C"
133,2,2,81,"SINCE","bubble",490,"un","C"
133,2,2,119,"STUB","toe",471,"rel","C"
133,2,2,120,"SHIELD","crafts",531,"un","C"
133,2,2,191,"HONEY","george",798,"un","C"
133,2,2,199,"SWAP","boys",481,"un","C"
133,2,2,208,"REFLECTION","ache",507,"un","C"
133,2,2,210,"MONOTONOUS","straw",531,"un","D"
133,2,2,236,"CONTINENT","bone",1204,"un","C"
133,2,2,240,"FINGERNAIL","polish",421,"rel","C"
133,2,2,262,"SHOWER","clean",401,"rel","D"
133,2,2,269,"BEE","sting",643,"rel","C"
133,2,2,281,"ALTO","ground",478,"un","C"
133,2,2,311,"NOTICE","string",597,"un","C"
133,2,2,332,"FILE","frame",533,"un","C"
133,2,2,383,"MEDICAL","doctor",515,"rel","C"
133,2,2,400,"MAGNET","system",1071,"un","C"
133,2,2,401,"NOW","account",603,"un","C"
133,2,2,405,"REMAIN","basic",484,"un","D"
133,2,2,410,"GROWN","up",454,"rel","C"
133,2,2,413,"EXCISE","tax",494,"rel","C"
134,1,2,420,"HUNDRED","thousand",441,"rel","C"
134,1,2,440,"MASTER","slave",497,"rel","D"
134,1,2,506,"STRIP","course",441,"un","C"
134,1,2,509,"BEAN","layer",686,"un","C"
134,1,2,548,"DEMI","corn",522,"un","D"
134,1,2,594,"BOUNTY","hunter",823,"rel","C"
134,1,2,643,"BINDER","do",1330,"un","C"
134,1,2,652,"DIAMETER","rattle",751,"un","C"
134,1,2,673,"CURIOUS","sandwich",1367,"un","C"
134,1,2,690,"CURSIVE","drop",1094,"un","C"
134,1,2,702,"PRACTICE","perfect",1478,"rel","C"
134,1,2,731,"DITCH","concert",511,"un","D"
134,1,2,761,"LANGUAGE","away",578,"un","C"
134,1,2,774,"MUST","have",729,"rel","C"
134,1,2,778,"TARZAN","basket",610,"un","C"
134,1,2,806,"SNEEZE","naked",1522,"un","C"
134,2,2,426,"MAYBE","not",480,"rel","C"
134,2,2,433,"TRIUMPH","strawberry",814,"un","D"
134,2,2,444,"CHEMICAL","reaction",724,"rel","C"
134,2,2,451,"PINT","card",555,"un","C"
134,2,2,465,"GUM","chew",559,"rel","D"
134,2,2,468,"HULA","hoop",755,"rel","C"
134,2,2,560,"PARIS","france",767,"rel","C"
134,2,2,581,"TWO","three",467,"rel","C"
134,2,2,592,"GENEROUS","disc",654,"un","C"
134,2,2,594,"CIRCUS","clown",587,"rel","C"
134,2,2,622,"POLICEMAN","wine",526,"un","D"
134,2,2,631,"DIP","chip",514,"rel","D"
134,2,2,653,"COZY","yellow",507,"un","C"
134,2,2,667,"DEFEND","balloon",546,"un","C"
134,2,2,672,"DISHES","wash",543,"rel","D"
134,2,2,723,"KEEPER","zoo",448,"rel","D"
134,2,2,740,"WHITE","store",414,"un","C"
134,2,2,768,"YEARS","nurse",645,"un","D"
134,2,2,794,"SNOB","coral",615,"un","D"
134,2,2,804,"PUDDING","chocolate",513,"rel","D"
134,2,2,808,"JUNK","yard",451,"rel","C"
135,1,2,6,"SUNNY","computer",533,"un","D"
135,1,2,21,"ACTRESS","key",520,"un","C"
135,1,2,34,"CABIN","log",584,"rel","D"
135,1,2,88,"GENE","closed",726,"un","D"
135,1,2,103,"LINGERIE","sexy",585,"rel","D"
135,1,2,119,"TRICK","treat",851,"rel","C"
135,1,2,120,"COMPETITION","bee",449,"un","D"
135,1,2,141,"KNIFE","ski",579,"un","D"
135,1,2,164,"BOILED","eggs",541,"rel","C"
135,1,2,194,"MARY","virgin",627,"rel","D"
135,1,2,197,"CABINET","kitchen",491,"rel","D"
135,1,2,219,"TURN","off",629,"rel","C"
135,1,2,238,"BEING","seatbelt",700,"un","C"
135,1,2,295,"WEDNESDAY","thursday",492,"rel","C"
135,1,2,313,"RAZOR","sharp",451,"rel","C"
135,1,2,327,"PRIME","ribs",733,"rel","C"
135,1,2,339,"INABILITY","groceries",549,"un","D"
135,1,2,384,"DISLIKE","sand",550,"un","D"
135,2,2,63,"KINETIC","onion",659,"un","C"
135,2,2,105,"ROBE","bath",490,"rel","D"
135,2,2,123,"PRODUCTION","movie",704,"rel","D"
135,2,2,132,"PORCELAIN","doll",596,"rel","C"
135,2,2,154,"NECKLACE","gold",448,"rel","D"
135,2,2,197,"HOSTESS","days",529,"un","C"
135,2,2,216,"KEYBOARD","pool",865,"un","C"
135,2,2,253,"BOUQUET","fraternity",804,"un","C"
135,2,2,311,"JOCK","strap",650,"rel","C"
135,2,2,324,"CLOROX","bleach",548,"rel","C"
135,2,2,328,"LEGION","foreign",620,"rel","D"
135,2,2,382,"SCUBA","dive",484,"rel","C"
135,2,2,402,"FACTORY","worker",581,"rel","C"
135,2,2,413,"TWIST","turn",634,"rel","C"
135,2,2,416,"FAIL","house",541,"un","C"
136,1,2,434,"ALLEGIANCE","pledge",398,"rel","D"
136,1,2,461,"MAGICIAN","it",450,"un","C"
136,1,2,490,"ZEST","soap",441,"rel","C"
136,1,2,514,"ROMAN","tire",514,"un","C"
136,1,2,585,"MCDONALD'S","hamburger",532,"rel","C"
136,1,2,600,"CHIP","potato",445,"rel","D"
136,1,2,676,"TRENCH","coat",439,"rel","C"
136,1,2,689,"PICKLES","dill",477,"rel","D"
136,1,2,699,"PATIO","furniture",550,"rel","C"
136,1,2,740,"PLAIN","simple",405,"rel","C"
136,1,2,755,"LINK","chain",743,"rel","D"
136,1,2,760,"MISS","theory",423,"un","C"
136,1,2,789,"SURROUNDINGS","ball",411,"un","C"
136,1,2,790,"COOKBOOK","novel",393,"un","C"
136,1,2,799,"EMPLOYEE","college",526,"un","D"
136,1,2,801,"SOUND","human",684,"un","D"
136,1,2,814,"SUN","tan",513,"rel","C"
136,2,2,425,"SHRINE","circus",429,"un","D"
136,2,2,433,"SEASHORE","cracker",443,"un","C"
136,2,2,455,"SPRAY","hair",524,"rel","D"
136,2,2,478,"ACCUMULATE","broken",511,"un","D"
136,2,2,524,"SWEET","chief",560,"un","C"
136,2,2,525,"CAB","taxi",490,"rel","D"
136,2,2,569,"SKINNY","pizza",687,"un","C"
136,2,2,571,"FOIL","aluminum",624,"rel","D"
136,2,2,625,"NEEDLE","thread",728,"rel","C"
136,2,2,644,"HUMAN","being",521,"rel","C"
136,2,2,705,"SERVICE","station",548,"rel","C"
136,2,2,728,"SHAME","heavy",397,"un","D"
136,2,2,774,"FOSSIL","dinosaur",462,"rel","D"
136,2,2,780,"FLAT","down",604,"un","C"
136,2,2,784,"CONFLICT","tennis",503,"un","D"
136,2,2,802,"CANDIDATE","president",492,"rel","D"
136,2,2,806,"BREED","dog",606,"rel","D"
137,1,2,12,"HINDSIGHT","sting",576,"un","C"
137,1,2,35,"UNITED","states",525,"rel","C"
137,1,2,38,"DESTINY","polish",486,"un","C"
137,1,2,54,"MAKE","do",542,"rel","C"
137,1,2,60,"HARDY","boys",536,"rel","C"
137,1,2,95,"CHIPMUNK","cards",528,"un","C"
137,1,2,97,"NIECE","hunter",753,"un","C"
137,1,2,100,"CHICKEN","soup",477,"rel","C"
137,1,2,145,"ENDING","three",655,"un","C"
137,1,2,168,"STRIP","naked",515,"rel","C"
137,1,2,171,"ARTS","crafts",514,"rel","C"
137,1,2,191,"CHECKING","account",575,"rel","C"
137,1,2,197,"LEAN","chip",700,"un","D"
137,1,2,200,"THERE","chocolate",601,"un","D"
137,1,2,261,"SHORTCAKE","strawberry",821,"rel","D"
137,1,2,285,"FACTS","have",588,"un","C"
137,1,2,307,"GIGGLE","clean",543,"un","D"
137,1,2,311,"HERO","toe",492,"un","C"
137,1,2,315,"HOLE","ground",484,"rel","C"
137,1,2,348,"MEDICAL","clown",606,"un","C"
137,1,2,350,"INERTIA","telephone",575,"un","D"
137,1,2,379,"HIP","bone",957,"rel","C"
137,1,2,388,"PHONE","call",528,"rel","C"
137,1,2,405,"FLAKE","corn",774,"rel","D"
137,1,2,407,"METRIC","system",563,"rel","C"
137,2,2,62,"PARK","tax",685,"un","C"
137,2,2,68,"SLING","shot",506,"rel","C"
137,2,2,70,"BULLETIN","board",461,"rel","C"
137,2,2,80,"MONKEY","wash",459,"un","D"
137,2,2,97,"DEVIL","club",673,"un","D"
137,2,2,100,"OWN","yard",554,"un","C"
137,2,2,127,"GUITAR","string",460,"rel","C"
137,2,2,134,"STOMACH","ache",690,"rel","C"
137,2,2,141,"COOLER","wine",630,"rel","D"
137,2,2,154,"RAYS","fortune",481,"un","C"
137,2,2,156,"HUT","straw",518,"rel","D"
137,2,2,205,"CRISP","zoo",471,"un","D"
137,2,2,213,"TICKET","concert",403,"rel","D"
137,2,2,235,"GROCERY","store",424,"rel","C"
137,2,2,263,"WICKER","basket",654,"rel","C"
137,2,2,309,"DEER","slave",538,"un","D"
137,2,2,311,"MORSE","code",697,"rel","C"
137,2,2,359,"HUNDRED","puzzle",521,"un","D"
138,1,2,424,"CORPSE","not",505,"un","C"
138,1,2,448,"LOWER","chew",702,"un","D"
138,1,2,457,"STEER","red",717,"un","D"
138,1,2,501,"ABLE","beam",593,"un","C"
138,1,2,522,"PRESTIGE","check",608,"un","D"
138,1,2,540,"SUB","sandwich",532,"rel","C"
138,1,2,552,"UNIFORM","nurse",482,"rel","D"
138,1,2,649,"SPRAIN","ankle",635,"rel","C"
138,1,2,664,"EXIT","reaction",512,"un","C"
138,1,2,677,"MELLOW","yellow",454,"rel","C"
138,1,2,706,"HANDLE","care",506,"rel","C"
138,1,2,718,"TELLER","bank",445,"rel","D"
138,1,2,740,"INTERRUPT","up",498,"un","C"
138,1,2,775,"FURTHER","away",549,"rel","C"
138,1,2,787,"CREDIT","card",470,"rel","C"
138,1,2,789,"HELIUM","balloon",491,"rel","C"
138,1,2,822,"YOLK","egg",412,"rel","D"
138,1,2,828,"BURST","bubble",445,"rel","C"
138,2,2,430,"CONNECT","dots",473,"rel","C"
138,2,2,460,"FEMALE","perfect",484,"un","C"
138,2,2,478,"REEF","coral",485,"rel","D"
138,2,2,498,"PICTURE","frame",472,"rel","C"
138,2,2,502,"SALIVA","hoop",704,"un","C"
138,2,2,589,"BEAN","green",471,"rel","D"
138,2,2,650,"OBSTACLE","course",594,"rel","C"
138,2,2,713,"COMPACT","disc",589,"rel","C"
138,2,2,725,"TYPIST","france",605,"un","C"
138,2,2,734,"SHAKE","rattle",512,"rel","C"
138,2,2,744,"INSTINCT","basic",517,"rel","D"
138,2,2,752,"OZONE","layer",541,"rel","C"
138,2,2,760,"CURIOUS","george",501,"rel","C"
138,2,2,770,"DRIP","drop",471,"rel","C"
138,2,2,773,"SNEAK","preview",498,"rel","C"
138,2,2,826,"PLENTY","thousand",481,"un","C"
139,1,2,11,"SHOW","tell",546,"rel","C"
139,1,2,36,"WELCOME","home",647,"rel","C"
139,1,2,53,"SICKLE","cell",727,"rel","C"
139,1,2,87,"SELFISH","dive",799,"un","C"
139,1,2,155,"MINOR","sharp",1959,"un","C"
139,1,2,185,"SPOILED","rotten",559,"rel","C"
139,1,2,187,"ROMAN","empire",530,"rel","C"
139,1,2,198,"RIGHTS","station",964,"un","C"
139,1,2,203,"EXAMPLE","bleach",1018,"un","C"
139,1,2,214,"LAB","experiment",820,"rel","C"
139,1,2,235,"FIGHT","fist",532,"rel","D"
139,1,2,238,"DUMP","garbage",780,"rel","D"
139,1,2,241,"BUSY","taxi",706,"un","D"
139,1,2,259,"ELEMENTS","chain",964,"un","D"
139,1,2,268,"COMMANDER","chief",482,"rel","C"
139,1,2,304,"HARVEST","crops",632,"rel","C"
139,1,2,310,"LEAST","bath",799,"un","D"
139,1,2,319,"MENTAL","health",524,"rel","C"
139,1,2,324,"POST","office",658,"rel","C"
139,1,2,333,"OPENER","can",527,"rel","D"
139,1,2,348,"ENTERTAINMENT","television",959,"rel","C"
139,1,2,372,"HAPPENING","now",511,"rel","C"
139,1,2,375,"TWILIGHT","being",535,"un","C"
139,1,2,384,"EXPLOSION","potato",693,"un","D"
139,1,2,391,"JOURNAL","hamburger",701,"un","C"
139,1,2,397,"TWIST","treat",719,"un","C"
139,1,2,399,"SNAP","crackle",644,"rel","C"
139,1,2,415,"LASTING","long",460,"rel","D"
139,2,2,3,"UNAWARE","gold",600,"un","D"
139,2,2,9,"VACUUM","cleaner",585,"rel","C"
139,2,2,26,"DRUM","stick",565,"rel","C"
139,2,2,84,"THING","ribs",645,"un","C"
139,2,2,95,"SCARF","turn",611,"un","C"
139,2,2,129,"KIDNEY","bean",550,"rel","C"
139,2,2,182,"SLICK","dog",667,"un","D"
139,2,2,185,"DAMN","it",538,"rel","C"
139,2,2,224,"POSTAGE","stamp",595,"rel","C"
139,2,2,229,"CLOROX","dinosaur",707,"un","D"
139,2,2,239,"SPREE","shopping",675,"rel","D"
139,2,2,292,"CAPTION","closed",573,"rel","D"
139,2,2,322,"LANDSCAPE","simple",618,"un","C"
139,2,2,358,"REAP","log",475,"un","D"
139,2,2,382,"LIST","groceries",694,"rel","D"
140,1,2,455,"SHOCK","electric",541,"rel","D"
140,1,2,458,"GRAPE","thursday",526,"un","C"
140,1,2,459,"ATTENTION","span",663,"rel","C"
140,1,2,478,"CANYON","grand",707,"rel","D"
140,1,2,494,"HELMET","motorcycle",453,"rel","D"
140,1,2,509,"MEMORIAL","service",815,"rel","C"
140,1,2,515,"CORAL","reef",428,"rel","C"
140,1,2,523,"RIGHTEOUS","soap",553,"un","C"
140,1,2,569,"SPAGHETTI","sauce",772,"rel","C"
140,1,2,580,"GENE","pool",939,"rel","C"
140,2,2,438,"FIBER","foreign",549,"un","D"
140,2,2,439,"DRILL","bit",510,"rel","C"
140,2,2,443,"CUSHION","couch",475,"rel","D"
140,2,2,469,"GRADUATE","student",824,"rel","C"
140,2,2,503,"DELINQUENT","juvenile",617,"rel","D"
140,2,2,505,"CASE","court",478,"rel","D"
140,2,2,526,"SUBTLE","hint",826,"rel","C"
140,2,2,528,"PROMISE","broken",515,"rel","D"
140,2,2,534,"ATHLETIC","movie",472,"un","D"
140,2,2,540,"CONCERN","worker",447,"un","C"
140,2,2,563,"DEFINITION","off",437,"un","C"
140,2,2,579,"KINETIC","energy",381,"rel","C"
140,2,2,610,"DISCIPLINE","strict",1025,"rel","D"
140,2,2,616,"SQUAD","police",731,"rel","D"
140,2,2,618,"LOAD","heavy",1095,"rel","D"
140,2,2,623,"SMOKY","mountains",878,"rel","C"
140,2,2,663,"DRAG","race",578,"rel","C"
140,2,2,669,"HIKING","boots",464,"rel","C"
140,2,2,700,"REMINISCENCE","coat",1023,"un","C"
140,2,2,708,"HOE","doll",672,"un","C"
140,2,2,719,"CRAYOLA","crayon",624,"rel","C"
140,2,2,724,"GEORGE","washington",674,"rel","C"
140,2,2,747,"TOENAIL","clipper",837,"rel","C"
140,2,2,750,"RELATIVITY","theory",556,"rel","C"
140,2,2,766,"BLOUSE","hair",620,"un","D"
140,2,2,781,"PRINCESS","pledge",570,"un","D"
140,2,2,782,"CONTEMPORARY","tan",770,"un","C"
140,2,2,805,"PUNCTUATION","kitchen",529,"un","D"
141,1,2,21,"HULA","hoop",723,"rel","C"
141,1,2,25,"SNOB","coral",746,"un","D"
141,1,2,49,"POLICEMAN","wine",612,"un","D"
141,1,2,62,"PUDDING","chocolate",1250,"rel","D"
141,1,2,94,"KEEPER","zoo",614,"rel","D"
141,1,2,98,"CIRCUS","clown",728,"rel","C"
141,1,2,104,"JUNK","yard",635,"rel","C"
141,1,2,113,"WHITE","store",574,"un","C"
141,1,2,131,"COZY","yellow",594,"un","C"
141,1,2,138,"DISHES","wash",678,"rel","D"
141,1,2,180,"PARIS","france",755,"rel","C"
141,1,2,187,"PINT","card",645,"un","C"
141,1,2,194,"DEFEND","balloon",681,"un","C"
141,1,2,227,"MAYBE","not",787,"rel","C"
141,1,2,228,"DIP","chip",594,"rel","D"
141,1,2,261,"GUM","chew",617,"rel","D"
141,1,2,288,"YEARS","nurse",603,"un","D"
141,1,2,315,"TRIUMPH","strawberry",1702,"un","D"
141,1,2,320,"GENEROUS","disc",770,"un","C"
141,1,2,354,"TWO","three",607,"rel","C"
141,1,2,404,"CHEMICAL","reaction",570,"rel","C"
141,2,2,3,"WET","care",583,"un","C"
141,2,2,36,"MEANING","egg",707,"un","D"
141,2,2,47,"PIECES","puzzle",712,"rel","D"
141,2,2,76,"LIPS","states",898,"un","C"
141,2,2,125,"CHILD","dots",715,"un","C"
141,2,2,174,"TAN","code",577,"un","C"
141,2,2,237,"MONEY","preview",567,"un","C"
141,2,2,252,"DEAL","cards",865,"rel","C"
141,2,2,263,"SHOULDER","ankle",892,"un","C"
141,2,2,286,"LASER","beam",1511,"rel","C"
141,2,2,298,"RUM","coke",678,"rel","C"
141,2,2,303,"MEMBER","club",554,"rel","D"
141,2,2,329,"BOOTH","telephone",1286,"rel","D"
141,2,2,335,"WOMEN","bank",1345,"un","D"
141,2,2,353,"MARK","check",1126,"rel","D"
141,2,2,384,"GOVERNOR","green",1867,"un","D"
141,2,2,387,"ARTS","shot",704,"un","C"
141,2,2,397,"ILLEGAL","drugs",1700,"rel","C"
141,2,2,399,"FAME","fortune",1291,"rel","C"
142,1,2,426,"REFLECTION","ache",577,"un","C"
142,1,2,465,"SINCE","bubble",472,"un","C"
142,1,2,470,"STUB","toe",505,"rel","C"
142,1,2,483,"NOW","account",577,"un","C"
142,1,2,494,"BRITTLE","board",667,"un","C"
142,1,2,501,"REMAIN","basic",503,"un","D"
142,1,2,542,"GROWN","up",580,"rel","C"
142,1,2,591,"BEE","sting",602,"rel","C"
142,1,2,602,"MEDICAL","doctor",519,"rel","C"
142,1,2,644,"RADISH","call",571,"un","C"
142,1,2,653,"SWAP","boys",786,"un","C"
142,1,2,667,"CONTINENT","bone",523,"un","C"
142,1,2,673,"FILE","frame",593,"un","C"
142,1,2,687,"FINGERNAIL","polish",602,"rel","C"
142,1,2,693,"SHIELD","crafts",1065,"un","C"
142,1,2,697,"ALTO","ground",530,"un","C"
142,1,2,739,"SHOWER","clean",498,"rel","D"
142,1,2,745,"MAGNET","system",583,"un","C"
142,1,2,748,"MELLOW","soup",660,"un","C"
142,1,2,757,"EXCISE","tax",519,"rel","C"
142,1,2,779,"MONOTONOUS","straw",626,"un","D"
142,1,2,784,"NOTICE","string",554,"un","C"
142,1,2,827,"HONEY","george",1047,"un","C"
142,2,2,422,"BOUNTY","hunter",739,"rel","C"
142,2,2,480,"DIAMETER","rattle",891,"un","C"
142,2,2,485,"DITCH","concert",537,"un","D"
142,2,2,490,"MUST","have",549,"rel","C"
142,2,2,498,"MASTER","slave",565,"rel","D"
142,2,2,502,"TARZAN","basket",609,"un","C"
142,2,2,510,"CURIOUS","sandwich",567,"un","C"
142,2,2,583,"DEMI","corn",715,"un","D"
142,2,2,632,"PRACTICE","perfect",900,"rel","C"
142,2,2,652,"SNEEZE","naked",564,"un","C"
142,2,2,682,"BINDER","do",968,"un","C"
142,2,2,684,"STRIP","course",1308,"un","C"
142,2,2,741,"LANGUAGE","away",1109,"un","C"
142,2,2,742,"HUNDRED","thousand",1012,"rel","C"
142,2,2,749,"CURSIVE","drop",817,"un","C"
143,1,2,50,"KEYBOARD","pool",452,"un","C"
143,1,2,52,"KINETIC","onion",539,"un","C"
143,1,2,86,"ROBE","bath",502,"rel","D"
143,1,2,98,"HOSTESS","days",585,"un","C"
143,1,2,161,"PRODUCTION","movie",475,"rel","D"
143,1,2,166,"ANTIDOTE","dam",901,"un","C"
143,1,2,168,"PORCELAIN","doll",545,"rel","C"
143,1,2,205,"JOCK","strap",468,"rel","C"
143,1,2,225,"NECKLACE","gold",420,"rel","D"
143,1,2,249,"BOUQUET","fraternity",632,"un","C"
143,1,2,255,"FAIL","house",451,"un","C"
143,1,2,261,"SCUBA","dive",459,"rel","C"
143,1,2,268,"LEGION","foreign",534,"rel","D"
143,1,2,276,"CLOROX","bleach",681,"rel","C"
143,1,2,323,"TWIST","turn",437,"rel","C"
143,1,2,380,"FACTORY","worker",497,"rel","C"
143,2,2,16,"SURROUNDINGS","ball",491,"un","C"
143,2,2,73,"ZEST","soap",471,"rel","C"
143,2,2,84,"SUN","tan",530,"rel","C"
143,2,2,94,"COOKBOOK","novel",632,"un","C"
143,2,2,125,"PICKLES","dill",534,"rel","D"
143,2,2,154,"TOAD","tape",411,"un","C"
143,2,2,158,"ROMAN","tire",951,"un","C"
143,2,2,195,"ALLEGIANCE","pledge",410,"rel","D"
143,2,2,224,"EMPLOYEE","college",492,"un","D"
143,2,2,238,"LINK","chain",613,"rel","D"
143,2,2,242,"MCDONALD'S","hamburger",550,"rel","C"
143,2,2,255,"PLAIN","simple",486,"rel","C"
143,2,2,262,"MAGICIAN","it",562,"un","C"
143,2,2,277,"TRENCH","coat",476,"rel","C"
143,2,2,289,"CHIP","potato",457,"rel","D"
143,2,2,307,"MISS","theory",468,"un","C"
143,2,2,356,"MORE","noodles",642,"un","C"
143,2,2,359,"SOUND","human",434,"un","D"
143,2,2,415,"PATIO","furniture",501,"rel","C"
144,1,2,424,"SWEET","chief",468,"un","C"
144,1,2,442,"FLAT","down",549,"un","C"
144,1,2,446,"SPRAY","hair",837,"rel","D"
144,1,2,454,"CAB","taxi",571,"rel","D"
144,1,2,485,"CONFLICT","tennis",444,"un","D"
144,1,2,493,"SHRINE","circus",449,"un","D"
144,1,2,499,"HUMAN","being",1370,"rel","C"
144,1,2,567,"SEASHORE","cracker",536,"un","C"
144,1,2,583,"FOSSIL","dinosaur",582,"rel","D"
144,1,2,644,"NEEDLE","thread",573,"rel","C"
144,1,2,646,"BREED","dog",611,"rel","D"
144,1,2,709,"SERVICE","station",684,"rel","C"
144,1,2,731,"SKINNY","pizza",763,"un","C"
144,1,2,732,"CANDIDATE","president",1178,"rel","D"
144,1,2,771,"SHAME","heavy",437,"un","D"
144,1,2,787,"FOIL","aluminum",567,"rel","D"
144,1,2,788,"ACCUMULATE","broken",740,"un","D"
144,2,2,423,"BOILED","eggs",475,"rel","C"
144,2,2,433,"TURN","off",396,"rel","C"
144,2,2,435,"KNIFE","ski",491,"un","D"
144,2,2,480,"TRICK","treat",490,"rel","C"
144,2,2,483,"CABINET","kitchen",692,"rel","D"
144,2,2,559,"MARY","virgin",504,"rel","D"
144,2,2,560,"PRIME","ribs",890,"rel","C"
144,2,2,567,"LINGERIE","sexy",465,"rel","D"
144,2,2,587,"COMPETITION","bee",378,"un","D"
144,2,2,589,"CABIN","log",404,"rel","D"
144,2,2,611,"DISLIKE","sand",533,"un","D"
144,2,2,639,"SUNNY","computer",426,"un","D"
144,2,2,646,"INABILITY","groceries",675,"un","D"
144,2,2,688,"ACTRESS","key",407,"un","C"
144,2,2,735,"BEING","seatbelt",979,"un","C"
144,2,2,760,"WEDNESDAY","thursday",490,"rel","C"
144,2,2,776,"RAZOR","sharp",550,"rel","C"
144,2,2,830,"GENE","closed",389,"un","D"
145,1,2,5,"BACKGROUND","russia",963,"un","C"
145,1,2,24,"LONDON","england",817,"rel","C"
145,1,2,32,"CONFERENCE","picket",965,"un","D"
145,1,2,121,"COBBLER","american",698,"un","D"
145,1,2,146,"ELECTRON","work",550,"un","C"
145,1,2,147,"ART","cheese",1354,"un","C"
145,1,2,151,"TRIBE","indian",817,"rel","D"
145,1,2,166,"CONTEST","winner",792,"rel","C"
145,1,2,173,"BUBBLE","gum",777,"rel","C"
145,1,2,185,"HOST","morning",1232,"un","D"
145,1,2,279,"DRESSING","salad",628,"rel","D"
145,1,2,305,"FLOWERS","rope",516,"un","C"
145,1,2,315,"ASTRONAUT","climb",1546,"un","D"
145,1,2,356,"PIE","apple",867,"rel","D"
145,1,2,381,"ORGANIZE","flop",1045,"un","C"
145,1,2,389,"RUNG","ladder",505,"rel","D"
145,1,2,404,"CRACK","cocaine",1012,"rel","C"
145,2,2,21,"MAN","gone",803,"un","C"
145,2,2,100,"RUBBER","band",473,"rel","C"
145,2,2,137,"MISTER","bread",937,"un","C"
145,2,2,141,"TENDENCY","grill",603,"un","C"
145,2,2,153,"CHAIRPERSON","fries",1573,"un","C"
145,2,2,204,"CHARCOAL","star",1865,"un","C"
145,2,2,223,"COLUMN","newspaper",1739,"rel","D"
145,2,2,231,"DEMI","god",983,"rel","C"
145,2,2,255,"RECKLESS","driving",1388,"rel","C"
145,2,2,273,"SCREW","driver",362,"rel","C"
145,2,2,287,"ROAST","beef",1187,"rel","C"
145,2,2,340,"GROUNDS","keeper",582,"rel","C"
145,2,2,410,"FIGURE","eight",1522,"rel","C"
146,1,2,420,"DISGUSTING","abuse",508,"un","C"
146,1,2,430,"TARDY","ear",483,"un","D"
